# Figura 6.17 da dissertação de Marcos A. G. da Silva Filho (COPPE/UFRJ, 2023)
# cenário 6 — DeltaT [C]
# série "Simulação"; vértices extraídos do gráfico vetorial, NÃO a saída numérica original
t_min,valor
553407.43,-0.1219
553407.43,-0.2744
553635.86,-0.2053
553635.86,-0.0701
553872.18,-0.0701
553872.18,-0.1694
553872.18,-0.0356
554108.49,-0.0356
554108.49,-0.1348
554344.80,-0.2888
554344.80,-0.0859
554581.12,-0.0859
554581.12,-0.1866
554581.12,-0.1191
554581.12,-0.2730
554581.12,-0.0715
554809.55,-0.0715
554809.55,-0.1708
555045.86,-0.1046
555045.87,-0.0384
555282.18,-0.0384
555282.18,-0.2917
555282.18,-0.1593
555518.49,-0.0917
555754.80,-0.0917
555754.80,-0.1924
555754.80,-0.0600
555983.24,-0.0600
555983.24,-0.3133
556219.55,-0.2053
556219.55,-0.0744
556455.86,-0.0744
556455.86,-0.1737
556455.86,-0.1090
556455.86,-0.2629
556455.86,-0.0658
556692.18,-0.0658
556692.18,-0.1651
556928.49,-0.1003
556928.49,-0.0341
557156.93,-0.0341
557156.92,-0.2903
557156.93,-0.0946
557629.55,-0.0946
557629.55,-0.1938
557629.55,-0.0629
557865.86,-0.0629
557865.86,-0.3190
557865.86,-0.2125
558102.18,-0.1478
558102.18,-0.0830
558330.61,-0.0830
558330.61,-0.1823
558330.61,-0.1176
558330.61,-0.2744
558330.61,-0.0802
558566.93,-0.0802
558566.93,-0.1794
558566.93,-0.1162
558803.24,-0.0514
559039.55,-0.0514
559039.55,-0.3061
559039.55,-0.0744
559504.30,-0.0744
559504.30,-0.1737
559504.30,-0.1119
559504.30,-0.2672
559504.30,-0.0758
559740.61,-0.0758
559740.61,-0.1766
559740.61,-0.0500
560213.24,-0.0500
560213.24,-0.3061
560213.24,-0.0773
560449.55,-0.0773
560449.55,-0.1766
560449.55,-0.1147
560677.99,-0.2701
560677.99,-0.0816
560914.30,-0.0816
560914.30,-0.1809
560914.30,-0.0557
561386.92,-0.0557
561386.92,-0.3133
561386.92,-0.0859
561623.24,-0.0859
561623.24,-0.1866
561623.24,-0.0614
562087.99,-0.0614
562087.99,-0.3190
562087.99,-0.0917
562324.30,-0.0917
562324.30,-0.1924
562324.30,-0.1305
562560.61,-0.2888
562560.61,-0.0413
562796.92,-0.0413
562796.92,-0.1406
562796.92,-0.0802
563025.36,-0.0802
563025.36,-0.1794
563261.67,-0.3377
563261.67,-0.0514
563497.99,-0.0514
563497.98,-0.1507
563497.99,-0.0902
563970.61,-0.0902
563970.61,-0.3478
563970.61,-0.0629
564199.05,-0.0629
564199.05,-0.3204
564435.36,-0.2197
564435.36,-0.0399
564671.67,-0.0399
564671.67,-0.1392
564671.67,-0.0787
564907.99,-0.0787
564907.98,-0.1794
565144.30,-0.3392
565144.30,-0.0571
565372.73,-0.0571
565372.74,-0.3162
565372.73,-0.1579
565609.05,-0.0989
565609.05,-0.0399
565845.36,-0.0399
565845.36,-0.1392
565845.36,-0.0787
566081.67,-0.0787
566081.67,-0.3392
566317.98,-0.2384
566317.99,-0.0614
566546.42,-0.0614
566546.42,-0.1608
566546.42,-0.1032
566546.42,-0.2643
566546.42,-0.0859
567019.05,-0.0859
567019.05,-0.1866
567019.05,-0.0686
567255.36,-0.0686
567255.36,-0.3291
567255.36,-0.1737
567491.67,-0.1147
567491.67,-0.0557
567720.11,-0.0557
567720.11,-0.1565
567720.11,-0.0989
567720.11,-0.2586
567720.11,-0.0845
567956.42,-0.0845
567956.42,-0.1838
567956.42,-0.0686
568429.05,-0.0686
568429.05,-0.3291
568429.05,-0.0600
568893.80,-0.0600
568893.79,-0.1608
568893.80,-0.1018
568893.79,-0.2643
568893.80,-0.0917
569130.11,-0.0917
569130.11,-0.1909
569130.11,-0.0773
569602.73,-0.0773
569602.73,-0.1766
569602.73,-0.1205
569602.73,-0.2816
569602.73,-0.0543
569839.05,-0.0543
569839.05,-0.1536
569839.05,-0.0413
570303.80,-0.0413
570303.79,-0.3032
570303.80,-0.0428
570776.42,-0.0428
570776.42,-0.1435
570776.42,-0.0874
571012.73,-0.0874
571012.73,-0.3493
571012.73,-0.2542
571241.17,-0.1981
571241.17,-0.0859
571477.48,-0.0859
571477.48,-0.1866
571477.48,-0.1305
571477.48,-0.2931
571477.48,-0.0715
571713.79,-0.0715
571713.80,-0.1708
571713.80,-0.1162
571950.11,-0.2787
571950.11,-0.0571
572186.42,-0.0571
572186.42,-0.1565
572186.42,-0.0485
572651.17,-0.0485
572651.17,-0.3119
572651.17,-0.0571
572887.48,-0.0571
572887.48,-0.1565
572887.48,-0.1032
572887.48,-0.2672
573123.79,-0.2125
573123.79,-0.0485
573360.11,-0.0485
573360.11,-0.1478
573360.11,-0.0946
573588.54,-0.0946
573588.54,-0.1938
573588.54,-0.1392
573824.86,-0.3032
573824.85,-0.0543
574061.17,-0.0543
574061.17,-0.1536
574061.17,-0.0471
574533.79,-0.0471
574533.79,-0.3104
574533.79,-0.0629
574762.23,-0.0629
574762.23,-0.1637
574762.23,-0.1090
574762.23,-0.2744
574998.54,-0.2212
574998.54,-0.0614
575234.85,-0.0614
575234.86,-0.1608
575234.85,-0.0557
575471.17,-0.0557
575471.17,-0.1550
575707.48,-0.3204
575707.48,-0.0758
575935.92,-0.0758
575935.92,-0.1751
575935.92,-0.0701
576408.54,-0.0701
576408.54,-0.3363
576408.54,-0.0917
576644.85,-0.0917
576644.85,-0.1909
576644.85,-0.1392
576881.17,-0.3061
576881.17,-0.0658
577109.60,-0.0658
577109.60,-0.1651
577109.60,-0.0629
577345.92,-0.0629
577345.92,-0.1622
577582.23,-0.3291
577582.23,-0.0888
577818.54,-0.0888
577818.54,-0.1881
577818.54,-0.1363
577818.54,-0.3032
577818.54,-0.2197
578054.85,-0.1694
578054.85,-0.0672
578283.29,-0.0672
578283.29,-0.1665
578283.29,-0.0658
578519.60,-0.0658
578519.60,-0.1651
578755.92,-0.3320
578755.92,-0.0960
578992.23,-0.0960
578992.23,-0.1952
578992.23,-0.0946
579456.98,-0.0946
579456.98,-0.3608
579456.98,-0.0730
579693.29,-0.0730
579693.29,-0.1737
579693.29,-0.1233
579693.29,-0.2903
579929.60,-0.2399
579929.60,-0.0902
580165.92,-0.0902
580165.92,-0.1895
580165.92,-0.0917
580402.23,-0.0917
580402.23,-0.1909
580630.66,-0.3593
580630.66,-0.0758
580866.98,-0.0758
580866.98,-0.1766
580866.98,-0.1262
580866.98,-0.2946
580866.98,-0.2456
581103.29,-0.1967
581103.29,-0.0500
581339.60,-0.0500
581339.60,-0.1493
581339.60,-0.1003
581339.60,-0.2701
581339.60,-0.0744
581575.92,-0.0744
581575.92,-0.1737
581575.92,-0.1248
581804.35,-0.0773
582040.66,-0.0773
582040.66,-0.1766
582040.66,-0.1291
582040.66,-0.2975
582040.66,-0.1248
582276.98,-0.0758
582513.29,-0.0758
582513.29,-0.1751
582513.29,-0.0787
582749.60,-0.0787
582749.60,-0.1794
582749.60,-0.1305
582749.60,-0.3018
582978.04,-0.2240
582978.04,-0.0816
583214.35,-0.0816
583214.35,-0.1809
583214.35,-0.0859
583450.66,-0.0859
583450.66,-0.1866
583686.98,-0.3550
583686.98,-0.0859
583923.29,-0.0859
583923.29,-0.1852
583923.29,-0.1377
583923.29,-0.3075
583923.29,-0.2312
584151.73,-0.1838
584151.73,-0.0902
584388.04,-0.0902
584388.04,-0.1895
584388.04,-0.0974
584624.35,-0.0974
584624.35,-0.3680
584860.66,-0.2859
584860.66,-0.0528
585096.98,-0.0528
585096.98,-0.1536
585096.98,-0.1075
585096.98,-0.2773
585096.98,-0.1392
585325.41,-0.0931
585561.72,-0.0931
585561.73,-0.1924
585561.72,-0.0557
585798.04,-0.0557
585798.04,-0.3262
585798.04,-0.2514
586034.35,-0.2053
586034.35,-0.0686
586270.66,-0.0686
586270.66,-0.1679
586270.66,-0.1219
586270.66,-0.2931
586270.66,-0.1119
586499.10,-0.0672
586499.10,-0.1665
586735.41,-0.1219
586735.41,-0.0773
586971.72,-0.0773
586971.73,-0.1766
586971.72,-0.1320
586971.72,-0.3032
586971.73,-0.1866
587208.04,-0.1406
587208.04,-0.0960
587444.35,-0.0960
587444.35,-0.1952
587444.35,-0.1075
587444.35,-0.2802
587444.35,-0.0557
587672.79,-0.0557
587672.79,-0.1565
587672.79,-0.0672
588145.41,-0.0672
588145.41,-0.1665
588145.41,-0.1248
588145.41,-0.2960
588145.41,-0.1377
588381.72,-0.0946
588618.04,-0.0946
588618.04,-0.1938
588618.04,-0.1061
588618.04,-0.2802
588618.04,-0.0600
588846.47,-0.0600
588846.47,-0.1608
588846.47,-0.0744
589319.10,-0.0744
589319.10,-0.1737
589319.10,-0.1305
589319.10,-0.3032
589319.10,-0.1032
589555.41,-0.0600
589555.41,-0.1608
589791.72,-0.1176
589791.72,-0.0744
590020.16,-0.0744
590020.16,-0.3478
590020.16,-0.2312
590256.47,-0.1895
590256.47,-0.0614
590492.79,-0.0614
590492.78,-0.1608
590492.79,-0.1176
590492.79,-0.2931
590492.79,-0.0802
590729.10,-0.0802
590729.10,-0.1794
590729.10,-0.1377
590965.41,-0.0960
591193.85,-0.0960
591193.85,-0.1952
591193.85,-0.1536
591193.85,-0.3277
591193.85,-0.2154
591430.16,-0.1737
591430.16,-0.0902
591666.47,-0.0902
591666.47,-0.1895
591666.47,-0.1061
591666.47,-0.2802
591666.47,-0.1147
591902.79,-0.0730
591902.78,-0.1737
591902.79,-0.0902
592367.53,-0.0902
592367.53,-0.1895
592367.53,-0.1493
592367.53,-0.3248
592367.53,-0.1737
592603.85,-0.1334
592603.85,-0.0917
592603.85,-0.1909
592840.16,-0.1507
592840.16,-0.0686
593076.47,-0.0686
593076.47,-0.3449
593076.47,-0.2758
593312.78,-0.2341
593312.79,-0.0730
593541.22,-0.0730
593541.22,-0.1722
593541.22,-0.1320
593541.22,-0.3090
593541.22,-0.1219
593777.53,-0.0816
593777.53,-0.1809
594013.85,-0.1406
594013.85,-0.0614
594013.85,-0.2773
594013.85,-0.0773
594250.16,-0.0773
594250.16,-0.1766
594250.16,-0.0586
594714.91,-0.0586
594714.91,-0.1579
594714.91,-0.1191
594714.91,-0.2946
594714.91,-0.0974
594951.22,-0.0586
594951.22,-0.1579
594951.22,-0.1191
595187.53,-0.0802
595423.85,-0.0802
595423.85,-0.1794
595423.85,-0.1406
595423.85,-0.3176
595423.85,-0.2140
595660.16,-0.1751
595660.16,-0.0586
595888.60,-0.0586
595888.59,-0.1579
595888.60,-0.0816
596124.91,-0.0816
596124.91,-0.3579
596361.22,-0.2917
596361.22,-0.0614
596597.53,-0.0614
596597.53,-0.1608
596597.53,-0.1233
596597.53,-0.3018
596597.53,-0.1248
596833.85,-0.0874
596833.85,-0.1866
597062.28,-0.1493
597062.28,-0.0730
597298.59,-0.0730
597298.59,-0.3521
597298.59,-0.2874
597534.91,-0.2485
597534.91,-0.0614
597771.22,-0.0614
597771.22,-0.1608
597771.22,-0.1248
597771.22,-0.3032
597771.22,-0.1305
598007.53,-0.0917
598007.53,-0.1924
598235.97,-0.1550
598235.97,-0.0816
598472.28,-0.0816
598472.28,-0.1809
598472.28,-0.1449
598472.28,-0.3233
598472.28,-0.2629
598708.59,-0.2255
598708.59,-0.0787
598944.91,-0.0787
598944.91,-0.1794
598944.91,-0.1061
598944.91,-0.2859
598944.91,-0.1751
599181.22,-0.1392
599181.22,-0.0672
599181.22,-0.1665
599181.22,-0.1305
599409.65,-0.0946
599645.97,-0.0946
599645.97,-0.1938
599645.97,-0.1579
599645.97,-0.3377
599645.97,-0.2413
599882.28,-0.2053
599882.28,-0.0974
600118.59,-0.0974
600118.59,-0.1967
600118.59,-0.0902
600354.91,-0.0902
600354.91,-0.3694
600583.34,-0.3061
600583.34,-0.0730
600819.65,-0.0730
600819.66,-0.1722
600819.65,-0.1377
600819.66,-0.3162
600819.66,-0.2240
601055.97,-0.1895
601055.97,-0.0830
601292.28,-0.0830
601292.28,-0.1823
601292.28,-0.0787
601528.59,-0.0787
601528.59,-0.3593
601528.59,-0.3003
601757.03,-0.2442
601757.03,-0.0715
601993.34,-0.0715
601993.34,-0.1708
601993.34,-0.1377
601993.34,-0.3190
601993.34,-0.1924
602229.65,-0.1579
602229.65,-0.0888
602465.97,-0.0888
602465.97,-0.1895
602465.97,-0.0874
602702.28,-0.0874
602702.28,-0.1866
602702.28,-0.1536
602702.28,-0.3349
602930.72,-0.2773
602930.72,-0.0758
603167.03,-0.0758
603167.03,-0.1766
603167.03,-0.1090
603167.03,-0.2903
603167.03,-0.2240
603403.34,-0.1895
603403.34,-0.0902
603639.65,-0.0902
603639.65,-0.1895
603639.65,-0.0902
603875.97,-0.0902
603875.97,-0.1895
603875.97,-0.1565
603875.97,-0.3392
604104.40,-0.2830
604104.40,-0.0859
604340.72,-0.0859
604340.72,-0.1866
604340.72,-0.0888
604577.03,-0.0888
604577.03,-0.1881
604813.34,-0.3709
604813.34,-0.0658
605049.65,-0.0658
605049.65,-0.1665
605049.65,-0.1348
605049.65,-0.3162
605049.65,-0.2643
605278.09,-0.2312
605278.09,-0.0715
605514.40,-0.0715
605514.40,-0.1708
605514.40,-0.0758
605750.72,-0.0758
605750.72,-0.1751
605987.03,-0.3579
605987.03,-0.0946
606223.34,-0.0946
606223.34,-0.1938
606223.34,-0.1320
606223.34,-0.3162
606451.78,-0.2643
606451.78,-0.0758
606688.09,-0.0758
606688.09,-0.1766
606688.09,-0.0845
606924.40,-0.0845
606924.40,-0.3680
607160.71,-0.3133
607160.72,-0.0787
607397.03,-0.0787
607397.03,-0.1794
607397.03,-0.1176
607397.03,-0.3032
607397.03,-0.2542
607625.46,-0.2226
607625.46,-0.0730
607861.78,-0.0730
607861.78,-0.1722
607861.78,-0.0816
608098.09,-0.0816
608098.09,-0.1809
608098.09,-0.1507
608334.40,-0.3363
608334.40,-0.0773
608570.72,-0.0773
608570.72,-0.1766
608570.72,-0.0888
609035.46,-0.0888
609035.46,-0.4730
609035.46,-0.1464
609271.78,-0.3320
609271.78,-0.0787
609744.40,-0.0787
609744.40,-0.1794
609744.40,-0.0931
610209.15,-0.0931
610209.15,-0.3795
610209.15,-0.1377
610445.46,-0.1104
610445.46,-0.0830
610445.46,-0.1823
610445.46,-0.1262
610681.78,-0.3133
610681.78,-0.0974
610918.09,-0.0974
610918.09,-0.1967
610918.09,-0.0859
611382.84,-0.0859
611382.84,-0.3723
611382.84,-0.1377
611619.15,-0.1119
611619.15,-0.0830
611619.15,-0.1823
611619.15,-0.1276
611855.46,-0.3147
611855.46,-0.0787
612091.78,-0.0787
612091.78,-0.1780
612091.78,-0.0701
612556.52,-0.0701
612556.52,-0.3579
612556.52,-0.1061
612792.84,-0.0787
612792.84,-0.1794
612792.84,-0.1276
613029.15,-0.3147
613029.15,-0.0859
613265.46,-0.0859
613265.46,-0.1852
613265.46,-0.0802
613730.21,-0.0802
613730.21,-0.1794
613730.21,-0.1550
613730.21,-0.3435
613730.21,-0.1536
613966.52,-0.1276
613966.52,-0.0758
613966.52,-0.1766
613966.52,-0.0989
614202.84,-0.2874
614202.84,-0.0830
614439.15,-0.0830
614439.15,-0.1823
614439.15,-0.0830
614667.59,-0.0830
614667.58,-0.1823
614903.90,-0.1565
614903.90,-0.1305
614903.90,-0.3204
614903.90,-0.1536
615140.21,-0.1276
615140.21,-0.0787
615140.21,-0.1780
615140.21,-0.1046
615376.52,-0.0802
615612.84,-0.0802
615612.84,-0.3694
615612.84,-0.2341
615841.27,-0.2096
615841.27,-0.0888
616077.59,-0.0888
616077.58,-0.1881
616077.58,-0.1392
616077.59,-0.3291
616077.58,-0.1909
616313.90,-0.1665
616313.90,-0.0946
616313.90,-0.1938
616313.90,-0.0989
616550.21,-0.0758
616786.52,-0.0758
616786.52,-0.3651
616786.52,-0.2125
617014.96,-0.1881
617014.96,-0.0946
617014.96,-0.1938
617251.27,-0.1694
617251.27,-0.1248
617251.27,-0.3147
617251.27,-0.1809
617487.58,-0.1579
617487.59,-0.0888
617487.58,-0.1881
617487.59,-0.1191
617723.90,-0.0960
617960.21,-0.0960
617960.21,-0.1952
617960.21,-0.1507
617960.21,-0.3421
617960.21,-0.2643
618188.65,-0.2413
618188.65,-0.0830
618424.96,-0.0830
618424.96,-0.1823
618424.96,-0.1147
618424.96,-0.3061
618424.96,-0.2024
618661.27,-0.1794
618661.27,-0.0888
618661.27,-0.1895
618661.27,-0.1018
618897.59,-0.0787
619133.90,-0.0787
619133.90,-0.1794
619133.90,-0.1565
619133.90,-0.3478
619133.90,-0.2298
619362.33,-0.2082
619362.33,-0.0773
619362.33,-0.1766
619598.65,-0.1550
619598.65,-0.1119
619598.65,-0.3047
619598.65,-0.1608
619834.96,-0.1392
619834.96,-0.0960
619834.96,-0.1952
619834.96,-0.1320
620071.27,-0.1104
620071.27,-0.0888
620307.59,-0.0888
620307.58,-0.1895
620307.58,-0.1478
620307.58,-0.3392
620307.58,-0.2686
620536.02,-0.2485
620536.02,-0.0787
620772.33,-0.0787
620772.33,-0.1794
620772.33,-0.0960
621008.65,-0.0960
621008.65,-0.1952
621008.65,-0.1766
621244.96,-0.3680
621244.96,-0.1406
621481.27,-0.1205
621481.27,-0.0787
621481.27,-0.1794
621481.27,-0.1176
621481.27,-0.3119
621481.27,-0.2571
621709.71,-0.2384
621709.71,-0.0960
621709.71,-0.1952
621946.02,-0.1766
621946.02,-0.0974
622182.33,-0.0974
622182.33,-0.1967
622182.33,-0.1766
622182.33,-0.3709
622418.65,-0.3349
622418.65,-0.1305
622654.96,-0.1119
622654.96,-0.0917
622654.96,-0.1924
622654.96,-0.1147
622654.96,-0.3090
622883.39,-0.2773
622883.39,-0.1032
623119.71,-0.0845
623119.71,-0.1838
623119.71,-0.0888
623356.02,-0.0888
623356.02,-0.1895
623356.02,-0.1521
623592.33,-0.3464
623592.33,-0.1694
623828.65,-0.1507
623828.64,-0.0946
624057.08,-0.0946
624057.08,-0.1938
624293.39,-0.1751
624293.39,-0.1018
624293.39,-0.2960
624293.39,-0.2298
624529.71,-0.2111
624529.71,-0.0830
625002.33,-0.0830
625002.33,-0.1823
625002.33,-0.0917
625467.08,-0.0917
625467.08,-0.1909
625467.08,-0.1377
625467.08,-0.3320
625467.08,-0.2356
625703.39,-0.2183
625703.39,-0.0931
625703.39,-0.1924
625703.39,-0.1751
625939.71,-0.1579
625939.71,-0.0874
626176.02,-0.0874
626176.02,-0.3838
626176.02,-0.2917
626404.46,-0.2744
626404.45,-0.1176
626640.77,-0.1018
626640.77,-0.0845
626640.77,-0.1838
626640.77,-0.1507
626640.77,-0.3449
626640.77,-0.2701
626877.08,-0.2528
626877.08,-0.0830
627349.71,-0.0830
627349.71,-0.1823
627349.71,-0.1003
627578.14,-0.0830
627814.45,-0.0830
627814.46,-0.3795
627814.45,-0.2413
628050.77,-0.2255
628050.77,-0.0946
628050.77,-0.1938
628050.77,-0.1780
628287.08,-0.1622
628287.08,-0.1305
628287.08,-0.3262
628287.08,-0.2240
628523.39,-0.2068
628523.39,-0.0960
628988.14,-0.0960
628988.14,-0.1952
628988.14,-0.0830
629460.77,-0.0830
629460.77,-0.1823
629460.77,-0.1679
629460.77,-0.3651
629460.77,-0.2212
629697.08,-0.2053
629697.08,-0.0974
630161.83,-0.0974
630161.83,-0.1967
630161.83,-0.1205
630398.14,-0.1046
630398.14,-0.3032
630398.14,-0.1694
630634.45,-0.1550
630634.45,-0.0931
630870.77,-0.0931
630870.77,-0.1924
630870.77,-0.1493
631099.20,-0.1348
631099.20,-0.0888
631335.52,-0.0888
631335.52,-0.1895
631335.52,-0.1608
631335.52,-0.3579
631335.51,-0.3061
631571.83,-0.2816
631571.83,-0.1493
631808.14,-0.1348
631808.14,-0.0902
632044.45,-0.0902
632044.45,-0.1895
632044.45,-0.1766
632272.89,-0.1608
632272.89,-0.1046
632272.89,-0.3032
632272.89,-0.2341
632509.20,-0.2197
632509.20,-0.0917
632981.83,-0.0917
632981.83,-0.1909
632981.83,-0.0917
633218.14,-0.0917
633218.14,-0.1924
633446.58,-0.1780
633446.58,-0.1507
633446.58,-0.3493
633446.58,-0.2500
633682.89,-0.2356
633682.89,-0.1119
633919.20,-0.0989
633919.20,-0.0859
634155.52,-0.0859
634155.52,-0.1852
634155.52,-0.1162
634391.83,-0.1032
634391.83,-0.0902
634620.26,-0.0902
634620.26,-0.3895
634620.26,-0.2672
634856.58,-0.2542
634856.58,-0.1219
635092.89,-0.1090
635092.89,-0.0960
635329.20,-0.0960
635329.20,-0.1952
635329.20,-0.1305
635565.51,-0.3305
635565.52,-0.1938
635793.95,-0.1809
635793.95,-0.0917
636030.26,-0.0917
636030.26,-0.1909
636030.26,-0.1794
636266.58,-0.1665
636266.58,-0.0902
636502.89,-0.0902
636502.89,-0.1895
636502.89,-0.1780
636502.89,-0.3781
636502.89,-0.3550
636739.20,-0.3320
636739.20,-0.2024
636967.64,-0.1895
636967.64,-0.0917
637440.26,-0.0917
637440.26,-0.1924
637440.26,-0.1191
637440.26,-0.3190
637440.26,-0.2802
637676.58,-0.2672
637676.58,-0.1593
637912.89,-0.1478
637912.89,-0.0859
638141.32,-0.0859
638141.32,-0.1866
638141.32,-0.1276
638377.64,-0.1176
638377.64,-0.0946
638613.95,-0.0946
638613.95,-0.1938
638613.95,-0.1694
638613.95,-0.3709
638613.95,-0.2903
638850.26,-0.2787
638850.26,-0.1751
639086.57,-0.1637
639086.58,-0.0960
639315.01,-0.0960
639315.01,-0.1952
639315.01,-0.1406
639551.32,-0.1291
639551.32,-0.1176
639551.32,-0.3190
639551.32,-0.2240
639787.64,-0.2125
639787.64,-0.1119
640023.95,-0.1018
640023.95,-0.0902
640023.95,-0.1895
640023.95,-0.1794
640260.26,-0.1679
640260.26,-0.0917
640488.70,-0.0917
640488.70,-0.1924
640488.70,-0.1608
640725.01,-0.3622
640725.01,-0.2341
640961.32,-0.2226
640961.32,-0.1276
641197.64,-0.1176
641197.64,-0.0974
641433.95,-0.0974
641433.95,-0.1967
641433.95,-0.1046
641662.39,-0.3061
641662.38,-0.2154
641898.70,-0.2053
641898.70,-0.1018
642135.01,-0.0917
642135.01,-0.1924
642135.01,-0.1521
642371.32,-0.1435
642371.32,-0.0931
642607.64,-0.0931
642607.64,-0.1924
642607.64,-0.1435
642607.64,-0.3449
642836.07,-0.3291
642836.07,-0.2255
643072.38,-0.2154
643072.38,-0.1176
643308.70,-0.1090
643308.70,-0.0902
643308.70,-0.1895
643308.70,-0.1536
643545.01,-0.1435
643545.01,-0.0974
643781.32,-0.0974
643781.32,-0.1967
643781.32,-0.1866
643781.32,-0.3895
643781.32,-0.3219
644009.76,-0.3061
644009.76,-0.2168
644246.07,-0.2082
644246.07,-0.1162
644482.39,-0.1090
644482.39,-0.0902
644482.38,-0.1895
644482.38,-0.1722
644718.70,-0.1637
644718.70,-0.1377
644718.70,-0.3406
644718.70,-0.2758
644955.01,-0.2672
644955.01,-0.1866
645183.45,-0.1780
645183.45,-0.0989
645419.76,-0.0902
645419.76,-0.1895
645419.76,-0.1219
645656.07,-0.1147
645656.07,-0.0888
645656.07,-0.1895
645892.38,-0.1809
645892.38,-0.3852
645892.38,-0.2773
646128.70,-0.2701
646128.70,-0.1952
646357.13,-0.1866
646357.13,-0.1133
646593.45,-0.1046
646593.45,-0.0960
646593.45,-0.1952
646593.45,-0.1493
646829.76,-0.1406
646829.76,-0.1262
646829.76,-0.3305
646829.76,-0.2744
647066.07,-0.2643
647066.07,-0.1909
647302.38,-0.1823
647302.39,-0.1046
647530.82,-0.0989
647530.82,-0.0902
647767.13,-0.0902
647767.13,-0.1895
647767.13,-0.1521
648003.45,-0.1435
648003.45,-0.0902
648239.76,-0.0902
648239.76,-0.1895
648239.76,-0.1766
648239.76,-0.3809
648239.76,-0.3262
648476.07,-0.3133
648476.07,-0.2255
648704.51,-0.2183
648704.51,-0.1521
648940.82,-0.1449
648940.82,-0.0960
649413.44,-0.0960
649413.45,-0.1952
649413.45,-0.1521
649649.76,-0.1449
649649.76,-0.1176
649649.76,-0.3204
649649.76,-0.2845
649878.19,-0.2773
649878.19,-0.2068
650114.51,-0.1996
650114.51,-0.1348
650350.82,-0.1276
650350.82,-0.0931
650587.13,-0.0931
650587.13,-0.1924
650587.13,-0.1665
650823.44,-0.1608
650823.44,-0.1018
651051.88,-0.0960
651051.88,-0.1952
651051.88,-0.1622
651051.88,-0.3665
651288.19,-0.3550
651288.19,-0.2672
651524.51,-0.2600
651524.51,-0.2010
651760.82,-0.1938
651760.82,-0.1348
651997.13,-0.1276
651997.13,-0.0917
652225.57,-0.0917
652225.57,-0.1909
652225.57,-0.1665
652461.88,-0.1608
652461.88,-0.1075
652698.19,-0.3133
652698.19,-0.2456
652934.51,-0.2384
652934.51,-0.1838
653170.82,-0.1780
653170.82,-0.1233
653399.25,-0.1176
653399.25,-0.0931
653399.25,-0.1924
653399.25,-0.1694
653635.57,-0.1637
653635.57,-0.1119
653871.88,-0.1061
653871.88,-0.0960
653871.88,-0.1952
653871.88,-0.1622
654108.19,-0.1565
654108.19,-0.1507
654108.19,-0.3565
654108.19,-0.2903
654344.51,-0.3838
654344.51,-0.2960
654572.94,-0.2903
654572.94,-0.2413
654809.25,-0.2356
654809.25,-0.1866
655045.57,-0.1823
655045.57,-0.1291
655281.88,-0.1248
655281.88,-0.0960
655518.19,-0.0960
655518.19,-0.4011
655518.19,-0.3521
655746.63,-0.3421
655746.63,-0.2730
655982.94,-0.3665
655982.94,-0.2903
656219.25,-0.2845
656219.25,-0.2341
656455.57,-0.2298
656455.57,-0.1866
656691.88,-0.1809
656691.88,-0.1406
656920.32,-0.1363
656920.32,-0.3435
656920.31,-0.2874
657156.63,-0.2830
657156.63,-0.2341
657392.94,-0.2284
657392.94,-0.1838
657629.25,-0.1794
657629.25,-0.1392
657865.57,-0.1348
657865.57,-0.0960
658330.32,-0.0960
658330.32,-0.1952
658330.32,-0.1737
658566.63,-0.1679
658566.63,-0.1291
658802.94,-0.1248
658802.94,-0.0946
659039.25,-0.0946
659039.25,-0.1938
659267.69,-0.1895
659267.69,-0.1823
659267.69,-0.3895
659267.69,-0.3478
659504.00,-0.3421
659504.00,-0.2960
659504.00,-0.3895
659504.00,-0.3665
659740.31,-0.3579
659740.31,-0.2960
659976.63,-0.2917
659976.63,-0.2557
660212.94,-0.2528
660212.94,-0.2183
660441.38,-0.2140
660441.38,-0.1794
660677.69,-0.1766
660677.69,-0.1377
660914.00,-0.1334
660914.00,-0.1262
660914.00,-0.3334
660914.00,-0.2989
661150.31,-0.2931
661150.31,-0.2571
661386.63,-0.2542
661386.63,-0.2154
661615.06,-0.2111
661615.06,-0.1766
661851.38,-0.1737
661851.38,-0.1377
662087.69,-0.1348
662087.69,-0.1018
662324.00,-0.0989
662324.00,-0.0946
662324.00,-0.1938
662324.00,-0.1881
662560.32,-0.1838
662560.31,-0.1550
662788.75,-0.1521
662788.75,-0.1219
663025.06,-0.1191
663025.06,-0.0960
663261.37,-0.0960
663261.38,-0.1952
663261.38,-0.1766
663497.69,-0.3838
663497.69,-0.3262
663734.00,-0.3204
663734.00,-0.2787
663962.44,-0.2758
663962.44,-0.2428
664198.75,-0.2384
664198.75,-0.2096
664435.06,-0.2053
664435.06,-0.1766
664671.37,-0.1737
664671.37,-0.1435
664907.69,-0.1406
664907.69,-0.1147
665136.12,-0.1119
665136.12,-0.0946
665372.44,-0.0946
665372.44,-0.1938
665372.44,-0.1665
665608.75,-0.1637
665608.75,-0.1392
665845.06,-0.1377
665845.06,-0.1233
665845.06,-0.3320
665845.06,-0.3204
666081.38,-0.3147
666081.38,-0.2773
666309.81,-0.2744
666309.81,-0.2413
666546.12,-0.2384
666546.12,-0.2111
